id,preco
322862357217576382174561616320866894896,213510.84696379773
239523402888574028389406143855331971634,392370.0158507329
113509983214540261664688743850173663995,82464.64048986364
109891169875096641331353504149265117244,182313.03284674868
14047284765259674200352849951505593080,126480.42290149617
185048785858081984334746723407963750558,153052.32244728823
233408161489868303803711823496315975517,36925.795802941015
271868823659695867806389462405507434039,148013.36403807878
234266752075173490649523075655294035700,95179.4345414492
135193714861901808768224625797727405125,74011.91870456954
65383514239248595231552479759479421653,137377.31861623874
763500554236946546082152173974002095,77830.03544561188
263071556455718053803505933844459615897,114119.06306904655
251187863725990533753089128740859478739,66143.02093853608
254288424794027625207128200628830798586,319242.165452127
286319605986498380547161295324785273852,99043.03680729118
18156444762146185587945140921021289232,102363.13459912938
132399590521100913284690334248594447552,91782.82799624588
103484450878268999171337512911053865440,334511.3005060709
3912270241651523146374566983699340012,207910.99818483368
289442719100949424990356122406061188257,86875.24199582098
78107569099680024366542029001316825040,74419.43189287292
35630579392702895703343792092821020757,103464.34389271808
180495442974534219664033650975071179678,113096.74889526718
310808003231123687601982759789167595573,80601.99125167268
281412885789869246852489114984059535931,66788.13466273787
115834922999693545296191213987693964898,102824.22811222456
5731801982113473737231393645963779999,122472.00121552213
256716164818036322373140286568690396129,172413.50672305166
287091925155434474451326927701130603179,115815.40817498066
34260218896401614964439670738816901101,74452.51525954153
129711525134942617432200032446355408594,141737.7162375187
63813447393601008165654825811986411111,68624.41838023558
233957718806307342910872106898233148735,136621.2140987156
138508589382193076883186189654019084427,112707.44616665432
171762617476835661595108367117122969376,68024.0496013594
7122736344425113322294078330615663312,61575.65664848535
32931879047335602142815671990698948947,51454.78547146153
230483121396274655509988841957998046697,127689.09277024269
315766672381283490639653109260892751611,164071.70624691382
301104161774368724925476221283740970391,55795.75717816821
227510606246395701960366267332503216714,110403.9328909709
228659121972304442863099815886729581779,110468.0323075096
68086809059173658965599732460689150208,220192.42620637355
169041392389609942283143480484429958744,59730.61789020382
149581053128777628511664656027161538796,66102.19508486647
66252420228989686258481184814476626799,200679.4139881139
262859967351480229982146627310415934358,130684.54711608462
317829998963593347122303395131613360494,79134.66593330541
24887841704125448157191892411715521315,134396.19650382316
230199425899098091542244974035896211783,114566.44727059256
74011957647759301081569160773746930781,315891.3270012123
144733803448319336946178686862337261379,135062.19518187613
142405383752199423425786993458884627343,131997.3079694701
173324636074769296529189625730653285809,88950.81759576379
155561347177954121142041908188975524664,132307.09325335463
86026435063413102427450773798842306387,89734.92225655272
229257356284378921190587377871031567334,50002.04764967802
249214025842220849314985638373204146912,82527.22871911155
83473208885390680674963932777363338591,143352.98187779548
180580369832354477560560602690825188300,76196.33554658375
259490022068441742630539072459542535148,144169.9972261132
120796267956232721185119513957760631683,254250.97565055758
241430542672617103205615601633306372934,359994.9410303393
53091847780640456849632756954612576434,94805.31615226205
171977066567630375608946040261692762526,203290.4898900753
201914625874463660453645362442088079106,141479.31020013074
84059384063449374632880341259583908854,136809.15959715712
328387208591072585760315241990965355447,206590.41781924444
17154426494022331794126934878064958948,240354.65159500125
192000139416378047888346422176422040661,70330.37228629921
180081646479210699334128198669796160399,261173.81919293976
253986101323166575416961447245174692901,92931.08372288373
82036269311688064017582673374303244526,135137.07325875838
333919908274208141229966147873771212013,130287.86617444802
313704772228414954684896419439906454998,84451.79803773806
215781134391040786413193932814799270790,108043.26728698556
323576127340260635108064420738794619615,233730.9208722504
21266736316299428255003871822385501006,65752.12003358746
186277892327196401769009247007141845185,105053.86386965544
118653739393882803347822121960128540090,79124.84996918365
178402222675267324741137977644713188119,97732.02772395436
14111625130403982018582213981963028060,259395.06466311883
325687469192316037825715120219693138391,148609.44734756823
338873463459304189674358773507615464140,95326.202760801
245440709240117885881946071499467553000,141879.45119362968
3992284778362807624983933766586748960,134123.45289299238
177917688273646190120585781998870609412,89443.73335852414
307183333739200840624177841605072041043,84578.4796505609
335470794133402209198153397416379022899,138017.37830963676
203204241445015520264242319199812317633,80677.91115514978
134385257647410245621873088337082618012,109651.65844259837
6540687257921476537365937337199234069,228614.14794591023
203239807831030319375520809440266391745,90229.95258437355
39376528018535015868934510381824165952,289495.41715172364
333342898325227485720191018314201595565,198187.10144379106
216088076765437530118227326459456970218,66603.8172359928
294256168413360318515649740566516009388,81397.99474989418
249324748703273289890304775287749567094,142031.04782250023
227934818343215729770705513085856574374,83482.42799665434
157501721120159053919391416852016284295,112736.84183609935
297125857657343693187052534926914461136,95905.34439091603
87136029063634093621956857943240285302,63290.89001882992
199891203388386369979675076525848750178,57943.50441036444
102123055616796056444516517520597098387,101137.12733468106
237512146312820589708317540195709404676,102832.11326923972
30984280450885534059052913279584065254,100607.4420024501
126374200467604593804720277004278327103,87087.41908297718
317466905352534178610659571519473694514,216292.4631845157
52865229602472061804485324233666817912,182562.75974952473
86984224502002234419916772572194051581,104766.32678818055
114416682475133609697441993429731470073,61129.00771248958
49500288896238366923661810598993127844,110053.69349450173
15465172849640768327142827133509494439,193584.66833161106
307334256328869249308029400432335737804,101911.5702627316
228144239113577275448986710580982616029,132474.50757682807
287139027642678210570007827534054265052,227408.3865518657
89914442558408418710315807541943703503,158691.1658392355
157724668439282941424079171387574257679,126799.8980640118
210560980823314089239746782467786021918,158768.8617663854
9533463295747584642161614887871041149,103117.34995185638
36155487406786930325759004510880817087,121185.47205944631
234127326236134497876685668798607764717,88592.8131665058
280305492068078804619353598740914253066,107620.42801710611
206680675239217462017215069720218496509,56202.85497192088
338819821210509135508780606674721178321,52872.22894422549
204709679839831821149432932813402540678,261767.58163123857
90875432458421346470025553495778630510,138446.32960945836
275475573967873268188137718480930488822,249390.78590968528
135798733167447402777119122060701579452,61296.99743856565
16467710364998450246536251528420949308,70403.1735681402
154737869680607241704521619955620605087,276955.5555848806
275775611271881132098534927222118097805,53384.21219365471
60452051161648408770616607730997043495,85154.48648759689
55573982790391311975887758207573440948,117861.81205179589
253718454255114896228371873750181818324,71463.75069727175
314064790115053828119555179443554195527,89345.26059963087
189570492320793832454485868809143337405,228972.42629579318
23825261604921702409641748375342950297,110225.31605921489
202301262511978571352794896695666151810,102745.73063410072
104239568090079872488280748074678202013,336302.02731167816
118155484109908082546418446225943368418,206219.60943982963
255279298803366738058226980815231053100,48260.29049600899
205713080891740291665828451730565250400,85795.62500099707
271567936429803209749917402080660109484,155595.9646167085
83500313040262972087502975096864972395,157186.89235508328
199825580750147224320742424928048221511,118284.39335833865
35503660709160520879029443480036147850,121274.66051953021
136744533749502088151319862288356809373,58197.14539025807
14646148787543855550889731877407837757,358257.44937554613
175456875639756620367724513315924621300,55761.44863489846
171887264709983159676256955690666649895,66082.36922862864
5575201071375003157687971982995539245,263269.0040566079
11124399571277862461246801293141325136,376772.03136840794
278012921215945326618316328031414262851,246176.2998627668
127163062492495403313007757062409704463,41672.14901078654
302695598952433192347337048974293502177,71823.6557870148
339163194157299289931219327984398277845,31917.51508831605
253179630755522290489067862817016603658,108958.13436057919
107540865078806037752380310797439708594,113586.54773799249
202747226890809260721851930190733529606,159705.49053968058
198478944601280023843585927406172044192,174788.1095088948
286842543879735416835221285521231976811,59887.73498804932
143789229725002136498207123538125838974,174535.33481107137
78201854589030752101710975166249263249,124730.152621969
71539818043384923993008937350352775921,42276.14165182266
123838437268533573587350797170799646707,61266.05128743682
165334355852046750199663818885453553125,189210.16867281435
164847888876547845123316770012937374547,100052.33978891931
101135033363139067389828698436653266246,106236.08766021201
141374361982310778378841790263765631649,49901.96256264029
51501364974414551550325981205185510805,68529.05564117485
333098681727869732356509759583146783243,85108.1128750793
80234378433697420595695125518109986563,119757.52044283865
297673004618655036199009294723374585563,242160.13127868838
204724813217968425232608712280389418541,120723.95135737488
164732854026285442006125485235942552321,128219.73989173803
65445352835611637166375000661944038142,52586.84214098099
125195180397772507627695240202467616668,34495.18587817835
281257928188831742236443910034481673827,145691.50436024892
72760201997291128414816024649253969344,251705.93390211542
144585264635919229685952729581604945954,116868.82973713883
109409243019479710215976616629206450313,124299.52951563346
66976033741316305775253961608283832449,46593.39040958098
115854473798371071480763488769637364279,159198.28508533357
232720943751601322133996644526033346639,108280.0693319669
323041358526122545640238179512661294945,82211.73556402058
189571065590119531459030372972988857152,230451.1575224917
278830396664534453595290082331423099313,73080.59660853731
300984310880819626428136259167264912275,132968.1438866273
173248095429072161014036748849902411499,171527.54734343043
129039911398138055955082870056864208585,130634.0349239045
146454092270544064133929926301811629242,116977.17713223628
129592620248405902350506193046355842071,43293.88161789098
55178716338064917038254616840335174957,143422.42294310502
188552232778524889431723723986535909404,52199.37379889968
68738777473678077230673408625002210423,164365.28270738537
143650065470937114392016771268791037586,73740.05917040963
217143375116427375702730221309107403659,77435.8163731004
285857547045199800914494123990612675859,74377.97257050984
135307513104369620859454296925004799348,78913.25695047445
2903351729996390981740848403629759694,81136.80619757134
235485459871309587269171897031165221213,140952.7049870832
296017386177026941245492297942507209980,295115.80127391015
212929532835870383542328836465070003847,165738.6057507984
44792053188804682010358556072934285054,135501.29512571753
249680012909723910609278828815276571304,250046.74967578243
188132402142981885165263956858864369324,98189.32843314984
243258499219043077613643874357523126764,149884.83549984262
297502384825462058870825265698631506218,255866.19531913873
20484051710416552458362127419414396483,201688.86562177908
253948032676146630057917662989603693686,124472.26494248676
98200588353689152620727029014419954738,229568.91249633365
14122791477208854429014550356804400039,116478.34240591564
208598248089930680140265319653144824605,84126.74352513537
298475622302531653739931464689317637382,205393.31951860027
2588788666534418410890966725724910669,97724.67968134132
9712628666051113562075298365964280298,93378.94949238023
42967026650221222538416328816510604054,101368.94773096415
331810071519527017054662796283672827753,208582.0933463428
285315356430762147444442091168700561658,99046.93963587999
147573383959504740059941130006954501777,136949.55261361
173651776695050274824006374512756309389,196844.75941393923
22835259108646484176565108425554436078,83720.85360040748
163335522228145786871413464789921268309,146118.52679295812
79580864837697488703994857109875663787,123071.27279231344
18093722071694246612028534734330405579,62866.14127927073
163127155367196180506199396832607404204,265154.8154920772
82699271274473815957784110120006001949,56282.03172284702
119898092235710363179284535290646251139,125479.71119138031
68120108316829053172179957063351984376,226407.2317399664
54499599180823728159929121859469171058,109719.63846851849
63151179630102261748377560506608730501,147947.66747990862
145333654310498724413243546511454058666,108097.39204582147
336202983245746974226373123199424097932,321721.8858747507
80276587309374821603900109141230287582,61357.07736964378
211510309891117464265129987388111667353,120052.31360863357
78028571701435535429546616699600331359,224864.49152970352
113813549074392740531940720784724859923,78170.97518928048
4297685766429111946834915150390189282,96276.91981387259
23624265453284569334580840870468227772,41541.370224876635
40400071986899913450748881177856040087,74029.7617124833
90589443095105813267320082593691880299,43922.04123638731
64930320159540942897278013024377003786,149581.09005519224
319957631812806416896645654922579978210,136852.12928290904
185473026310374331228749448739740100876,107134.84893129146
198280088122233304964566473128626674145,110424.81270427683
291324486703807995327553620926461671907,200062.14060909714
252398412139115738462469940945037485073,137574.3967974371
161513792123050520899783414867921277743,49673.08836780791
133941859718052376156303456844748611253,78193.19432495843
236698763821887412316107271979375660314,126236.53938901318
220897024275644074828713990540418001480,70138.65399291975
125219498777135759021804991213472079499,61170.32037345483
225236262665838913695842569911381819725,88346.15385645672
102867026959240407948863384849717666215,251567.0743458626
334671611250424983149953582105157578426,95811.8707333396
202238857962075377193838528819386294360,62752.27143571939
294826381461538815116698354410337718266,147429.90500762974
134053582412896256417478477747987287732,61228.66738359415
69566145365553240194649203258354537667,100525.17035259778
150522366131828823598206712951808461386,94031.66277111262
72250783403620887886049259732989465968,105202.88336137008
149743770509507373061143632577402033728,66454.27251462152
96337196940644833794308798210198091549,238561.940226723
101203276212024016119653519236468639800,112292.48207364063
31248253943168014374462287394366437933,141616.41072682853
23539713890923689632095795947345883697,64029.03968769324
119322438176104956226268695372268675189,111075.66510014662
160148422500349597297641255927779145208,123704.99783456424
175024054306603048190034460949283367640,38492.82464848
261523753462729151781825862367880716795,81283.89827070983
128976127984583243513716114394905806987,151563.94725284213
233048716786272920943060104472101528648,93942.45033990327
174511354619462076066154910610110813789,182188.98157234577
226725547755504887141429761436521674936,131281.57365192476
37652492323093015957225863667113657025,83956.82781562819
208214939247030690269364941652277831787,255386.82257720295
241049905561862937130737499035170116056,131975.31141877163
309355085650997328553497310476053555098,188576.5464330341
210728588879522143994459928496984844980,127023.6777903931
251083960652402088314844346716818748512,80649.082528945
32588674554020939958007130552937642615,66131.85339900415
186179222591093597850855476680900540010,209324.31243176668
27856973194359145454264272031826593500,105423.4630176883
329445361760243842983634726634422777697,94194.61806922605
60285670268150123009417941193032412545,120548.54110191259
239904779609265423768652807122712092991,177010.74472207806
231650690900163478605841528958264128339,72318.23394476269
321482777312909765714981366332440515385,76646.31105462335
90621921514849077206690405468877758127,69331.81640143035
276639800720598623152441995708769505799,98424.73315998008
35599638399921433618138546235782154856,90823.80780215247
272428218641207652787244740019919302305,170507.18382857877
13827434808544997620760470011697996468,79180.66140671635
279109446575198515639225706796741027578,56613.661715913084
321479234739908702289078207762751987253,97360.28524048535
174226979497698774600206385080890750393,73667.26183852319
182865986909959534261193617972188889622,68146.99560787168
172437796940895194616424248937567297033,131802.58642414646
282030584629451581278202376721710140253,71697.76609316628
82428450005224601160890646842224934962,84059.30015148374
61024120410364780648670176969791841597,58302.26991789248
96433814024280757107003356846278915942,412547.1551058806
31246285850180460465016063464660475349,142396.06801966266
245585367744756540172202614617202064353,173998.92329122862
237394978259990110809417167930788706709,183189.7063059147
334096094956643999902665108397890687915,128313.26021219147
306266746511331768733272013281118295466,90979.12373037828
251860337105667763925066449012204406156,54325.65187275235
251653768642785546864541895217336209511,280738.604299479
291620155159733413978494988074847918877,136147.82259583977
327080493597510383304380083829027279620,90449.07007802962
244422386314672151923814279993057016197,48081.47821136094
170462664291315293128991148401721771893,151421.92371535065
257989218701519970657409064642825336761,95051.68992318577
331374419574041081900320833387314971312,134456.9529679546
23073044984134910223233700611528674857,74181.1086228778
42997397897279951237916754310773533848,118216.50430001237
63298095955990174110679892898906751162,74448.2154478797
297497593148569665484188355438474127610,114830.19756698958
303445302866133442197370745635093694607,79505.27292978606
322861063233554373348361057314083231866,48901.187243332504
48527108152221097263004277032742101901,230455.47334693934
75117505424078084191042295334377867157,78425.1350344263
116018537774967638136657499654347725670,113968.64543940309
135383065058255621626762415910044371310,249109.97861407412
47574077580288490919190048199821943843,154014.6180389486
6459793829982592475621262167303176441,81579.42813065644
95106860532472896539899332617165990206,207805.6079338636
28782640768709979411527357307827215206,66216.70011939286
262977950922453685910476157547202117178,211234.20297151493
174071088075748030245400208914439434569,247485.6180571208
124671737261089704157954636996271464368,341875.56570456125
269337118762467309308463785279520896705,207366.51259089686
209259198101109684380882037267825895191,52178.52687164656
139370578642362418059309898482433877864,44992.79052360671
28994136543280939635253308565413799637,72203.52335587853
293258297621810430619050641692062405291,56607.39225412307
272381528732508241840132189183229013633,375104.6996989929
307874037903053987384098599658954960403,96058.83733555774
114021850146525252940099530982196156899,154013.16238707557
85435999546019100641741099476461592814,122401.17355156095
103119620189893041936528088174707335721,236791.43958948384
314561543389180668998532834943265131600,80797.4459410208
239141765600935393217628201889053036054,99516.15344385635
76697964033457283201307050020873621097,133752.13978287
264305253634443490177586368628574983127,32485.952379309525
131551992554677248780326195041999521641,202395.23410413586
198837458199740351146789848033075668948,68700.57584349674
159709089640309121793209096188059608454,144292.10427162994
240435520661011051559441709781667984799,73018.0100327957
23716439816665350271030334842843532806,50182.35229246539
297198590332052235629209184892465938488,59009.67922270873
197440825275921787996050910581003183399,54745.45538773712
180745679040798042111497260945986779480,102871.59866748114
119990119986468488812276117215201680242,116524.39036743142
6945802264217055818092053196773826385,85313.65419353642
63104735371462773681687091469410802663,105471.85004889024
268014220097092881785502328357683444201,138929.22454411868
8201931349127617775359419030543521126,105530.61093705623
293424115049060887892633269783012383044,73352.33695391283
197527187648268149802247209693405400409,131097.06650752877
241005170925789036667791898595595904503,126152.94869222431
247539232104409163657861640451876304710,141004.16616095474
202615412439834095586482453962687156511,233452.89524141417
292921571396805845952761765719774180560,145458.66113876065
102146554643520147196799385145966778108,193140.2032641987
204594591089767708292473470732793468211,114859.75729845495
164465677939480316050438667344105947900,160007.34185826388
313502068069833992081242489791425031266,62116.71082709442
235768787164618217165155438262046263692,114802.94911254778
55482365971527415759968201272640894504,138789.2066680334
274510050161826866069319990064565352379,226153.13333634034
262354354853492426548394391999577075965,76511.24960922606
225178758495725232781682742284966795979,141266.97854830837
204835397801258708635166012232206159069,41521.895162010725
120967717512667959337579062496782760110,111282.27527017484
69384468168979227396597175419708401385,179174.82213886984
172353782416662670206836966071405640207,65949.50459634257
93664377973271838839872435717131202372,93869.3587415326
336962307751087384360720729772151938674,133096.53634975664
223211215527692183328503667521863673491,71609.6520917806
187613432585728730467042277361250283606,149433.1591813439
296796692720149849099945091958444423201,70994.20561185144
296694309736193534514080707751418764951,77676.85787273324
62668871867764030771057639508006689193,101132.73427118549
5831364671951890472547869995277254299,116230.60257223897
263520175526383534143113600685410797656,58751.21196047101
93913047554725302387672925099981219688,118254.83346128906
187792144573873345913492012481628017632,128792.42209325361
77193727270470647613941630346905657311,85655.94870528454
93244863950305285144596145833484120288,119242.89645149875
45554261791996034889771606828002084386,253952.08853415126
145627501098448461286251287367478324636,119893.07296986325
276147028044265022870578596152793055114,290294.23931214475
101810035134786842992753455846496289258,96352.58434172365
323649586881187815567646172577411910445,90319.64709874522
240863300038824173019158558840375415006,126701.31965153966
173259610703588301741742956959056249895,132499.49392563055
210905950392861096479052960836081656317,82391.55880783446
128123573544090055831088190798031307459,119734.18040049839
55331053745102355983166789843999492215,63641.620536739756
48924668154930834035890216021535860354,133778.09907620828
98224473881241589576622027216816442592,43098.30762466032
14607365457941867148801170049009692501,148491.1676045635
167709308386275857976247794371249982492,76075.60076353079
281031027492928380289843540495909878389,85179.58331023027
317149933610832227902185030471313787327,133359.19371621744
111873775427756287979226848974192301259,106457.69346146644
21732850300051998297432811644962009424,219635.51115292413
179559082498078581615567026913696075672,196365.89003668644
256602505649871276722662307659510294211,106898.90776761959
22837704223911865020431001608491555752,137313.0484619403
153159405405938019793662006311248601879,275727.01705055806
68046588578452589891125601598293455313,109523.92170515604
54671517419370338496053937769382791466,142168.64071025714
90733476337379567597363786612760856032,139869.25143902283
74829755756627131841443634317001341736,103776.85602149137
113699792614803396920615618241540403401,143281.26144896867
30936748530163120286385641811335600461,89307.56653953511
286718433484587099650313690594810283594,109918.61610961553
53040905238521430480941937930371515428,273807.88226827927
227799093612016492473942204223898916300,145862.0675299571
105984803437282127547981289078723527950,110362.8367143713
136216515618315479760141515440713508817,114400.81494519346
313923828364562409583774076139412029011,111567.67958840553
256535569668688044055657155972002367305,81582.19472946321
161276830978411174065922231037346740601,58019.45669582689
193023133616328233897351538456231158090,309438.01367017534
4512377955309037570718946592053675659,100554.12998421233
241451673262290873796345276645171664574,161509.66538440262
333137917729421843565229448550132743099,67484.93737342265
1221041602141664073474928881033556208,100275.7872701039
17693043260028121027089293608575874719,128132.70746113977
233874613249501726158359004825126672717,99688.02972799195
29423918183434242527795245203965210040,154946.36378296686
123067147644698118361563184329144169322,178916.49104591375
67576390047220591927881908117280881658,126512.2372928154
336003013146988853800784692458907554574,76916.17284991163
70951099996019165330364593572305503956,140789.509164132
151224142156186274037047186842294495829,112739.8698510655
146803890080797364411341022309509510264,118115.99799021693
25487128775669594102704570724088844680,123058.00739300321
306159349104268798007063272844916813953,52197.23052845951
233291875187806547977182734749322121862,160244.97449068568
103649543423223076863255553023531795834,72673.92155888738
270419948556221225284557703914504804773,94812.1082023221
153143792449153214053000004836545450892,131723.9381489758
230242894518258571172529839682883252730,77368.42615928281
319099264280577149828280051496192787761,70338.9568346565
146492844261498105735420560399358236019,51899.793774545775
163251387522305411570093471177086938140,71497.69630540522
25300857819109779184345067172438647882,128073.75435098945
55633187676924862681300840783529537689,142677.30557244516
49199423497082223217556870394814374486,48635.96237914564
232357932937097041210389446840660380427,117630.59347031862
179483086047331285983377132760211350903,151825.2573146434
29373031418043196892692294558664390417,108464.57385898955
107534969967686423893345820589020535183,85866.81274510354
120571815096626943750133056908936948271,81846.6688758875
7421158607189639371215373350674206761,155747.86543993637
238931719318297330950784975087797919596,80880.47931165536
202740346843306123820415199475859312431,144726.70222989956
16689349456841037733448425087673613313,235006.96542222856
148012297211569996918246033270198429904,100767.54122197846
128134122255386696428544882265409106446,148340.5982815954
167571214511516832945171208176627612712,133176.72490212356
184011296344462591085710616872611436235,128691.3745304234
169465487970916295739813846274011675806,188934.96996622373
130361622420383463631320628394717003594,131765.9830044155
331939185720524013599255400570283504929,157753.03840743206
87569485918088662283183271922738488516,305799.50655083975
230770798992268501450776463003194639732,331088.71283587953
267366593531094671806032177970423243545,44846.5376760593
199926103285675930644982006459416881508,193493.8404818936
266968967193173347503176998725646076891,124192.997600002
167826333249432716075387587663476830642,116847.123895392
108079317452072310552947425358187509795,84496.18156012344
9168411426075452458185969563102169587,46750.228001821095
220379336042208157890174508853219985932,85303.54430144197
85409792209302072958295631370822171481,121933.91853867596
108315930477246960256898885070132765549,103588.32190895439
138178784399745546903000249739742628317,105101.68170486028
109448753225848176241892743310724339979,127948.63287858326
48101656465622908930780775584338307218,434819.960882923
232801260678107817119662434103089539368,68703.72434517127
112833514130234775896592581776665798909,130563.1431910727
9384820527271037871381619236739389861,163366.27892656592
315097976795297949477277736372802455645,189533.21268113586
312987999748196768585101910704287518542,64487.868524519006
283651273349744897088542597613004918027,55661.58444564137
191707011347213468997511459845389328772,128228.6125353435
106126552952767148144530241726666260248,115809.79671881071
262257703451875066796956509815234366525,117685.42032999788
255899024359694569239113092815148643067,103503.87403891065
114163801675410359107519624300502244902,105897.62659153044
301845691767161820288502742698662503795,128515.9142626423
92399079994829498252553662280447550917,140249.3885204239
158804745485988047989860050863828343572,128658.42888381095
318699126633889037088666172336291942624,304529.06436386623
297113933456367162152615096919381931216,227138.64890565004
200474866821927106545646287488808154750,106140.44438736157
223364885293845944023077962389108782322,194097.03428309917
324259604829407840034702555074969608284,83336.86214498804
304251078569827531719315443927824180532,120983.04647190178
85937733805633898752021913054308068083,151314.67113215182
108988859207308663542987611483639159746,216506.08487639212
47848824771395338822774077770152379022,100165.587991573
262530606945227352928297373721306909095,217291.06018200834
85655886151670580390594330040409894715,154953.61789994568
298184819601131827432255644952446151139,312999.6435189064
95408789758622402538585804660216291413,150770.89286188286
122922019966644222202211091240044218095,92172.54418462585
6183578569648095484412718463440995947,99776.0684059094
274289386281548429745922021350086948492,129906.89444359414
34726844729402804128730979944393175105,233090.19711971833
84586487247906666871938532911179156985,243337.95233575685
120720460409397920123702648540262031826,91388.79831435006
177428445547268755903878606004149437457,89676.73576816285
115727112823962086715150476270670577224,124687.10075842754
339528554109159399082023803339182894416,135885.44718292376
112278505536089834610003192301155278804,46164.40933363914
150655854973961180217246925576293399359,88133.3399081041
205140978981549998314456055277617950113,276729.4200301958
143222924043442198672515275261268840852,46167.38277579296
222242097176001330821166420256776320110,110941.24882670397
185476235461315152883459846018078939215,123027.63819871818
24794255420283459042556305910004824666,192715.95477050907
170386853337925700376054620257950480449,143242.24713879335
89599337796887808678188089542023955663,120202.51559933233
132628385969591720084437515617436345258,112803.35643141715
209256260831814267858812755372744724120,83274.66519241825
299146289036887060771322345088475321603,253874.03411056811
92140014150081803186089534965577345234,241622.49721776313
226355025621852547584556966612186353329,119536.49785286255
111623792219171615574882803767741582070,121875.35131506347
46237632461759844965282080433067697831,122550.43134246327
61695533361580951386408461686939254088,173196.656530841
117251161372699306098820073617300301321,69675.17979471524
162614583266159708266060544483628565702,95216.44673483932
18256075536139580588971282656211823044,248259.54606511362
62654592931377320017541022105734341203,240971.10558052862
134202830665590339886104045100211910585,321779.72410296864
21466350819012893278873017601774573473,54139.64056099855
197898324935814690760476782890500989679,132941.32118103403
218822826497051928064213202937899447261,94214.38730112449
192658336119531627258676196031085516123,71638.24657431012
223774110559714138774010498697179442824,58651.9647964205
15249136929818490067287455981620239864,145288.01854062054
130656210153993294370526814910713193064,85103.53339380634
166391612744862182994035048026354720642,139979.95891726966
280509122589601939716717203643713325254,102852.09368092674
50223846429254930232117360429159322266,177222.26558499987
43925799629666704047178916587341580228,155313.5034732378
337502497904050294645895317224982883125,54318.218272930855
288295058279943284835951085101241297491,128972.50488662162
280534277282576185484996327752707755697,66284.56203269318
258119514855432888420937880472534243207,57611.21069481151
9772834812601520113189408874212276295,206196.94987702533
66220066710315663565407281725948002612,218634.08095850924
110727436952411206226008905770428374199,127714.59824072241
327459637510857203580281319398736411093,279537.22432292264
180902441541917081439197762689970056157,151803.0656709557
195646360202006788061140201502351849360,82027.86848920384
10984307821242410646630392008348020221,132380.4681849876
76885141875662922763960223233735311473,53866.514449568705
55137005805746570514574168127221219837,120604.96556732565
